level	ref	datatype	occurrence	XPath
160920	5	cbc:CarrierAssignedID	Identifier	0..1	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:Consignment/cbc:CarrierAssignedID
160930	5	cbc:ConsigneeAssignedID	Identifier	0..1	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:Consignment/cbc:ConsigneeAssignedID
160940	5	cbc:ConsignorAssignedID	Identifier	0..1	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:Consignment/cbc:ConsignorAssignedID
160950	5	cbc:FreightForwarderAssignedID	Identifier	0..1	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:Consignment/cbc:FreightForwarderAssignedID
160960	5	cbc:BrokerAssignedID	Identifier	0..1	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:Consignment/cbc:BrokerAssignedID
160970	5	cbc:ContractedCarrierAssignedID	Identifier	0..1	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:Consignment/cbc:ContractedCarrierAssignedID
160980	5	cbc:PerformingCarrierAssignedID	Identifier	0..1	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:Consignment/cbc:PerformingCarrierAssignedID
160990	5	cbc:SummaryDescription	Text	0..n	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:Consignment/cbc:SummaryDescription
161000	5	cbc:TotalInvoiceAmount	Amount	0..1	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:Consignment/cbc:TotalInvoiceAmount
161010	5	cbc:DeclaredCustomsValueAmount	Amount	0..1	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:Consignment/cbc:DeclaredCustomsValueAmount
161020	5	cbc:TariffDescription	Text	0..n	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:Consignment/cbc:TariffDescription
161030	5	cbc:TariffCode	Code	0..1	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:Consignment/cbc:TariffCode
161040	5	cbc:InsurancePremiumAmount	Amount	0..1	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:Consignment/cbc:InsurancePremiumAmount
161050	5	cbc:GrossWeightMeasure	Measure	0..1	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:Consignment/cbc:GrossWeightMeasure
161060	5	cbc:NetWeightMeasure	Measure	0..1	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:Consignment/cbc:NetWeightMeasure
161070	5	cbc:NetNetWeightMeasure	Measure	0..1	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:Consignment/cbc:NetNetWeightMeasure
161080	5	cbc:ChargeableWeightMeasure	Measure	0..1	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:Consignment/cbc:ChargeableWeightMeasure
161090	5	cbc:GrossVolumeMeasure	Measure	0..1	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:Consignment/cbc:GrossVolumeMeasure
161100	5	cbc:NetVolumeMeasure	Measure	0..1	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:Consignment/cbc:NetVolumeMeasure
161110	5	cbc:LoadingLengthMeasure	Measure	0..1	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:Consignment/cbc:LoadingLengthMeasure
161120	5	cbc:Remarks	Text	0..n	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:Consignment/cbc:Remarks
161130	5	cbc:HazardousRiskIndicator	Indicator	0..1	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:Consignment/cbc:HazardousRiskIndicator
161140	5	cbc:AnimalFoodIndicator	Indicator	0..1	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:Consignment/cbc:AnimalFoodIndicator
161150	5	cbc:HumanFoodIndicator	Indicator	0..1	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:Consignment/cbc:HumanFoodIndicator
161160	5	cbc:LivestockIndicator	Indicator	0..1	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:Consignment/cbc:LivestockIndicator
161170	5	cbc:BulkCargoIndicator	Indicator	0..1	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:Consignment/cbc:BulkCargoIndicator
161180	5	cbc:ContainerizedIndicator	Indicator	0..1	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:Consignment/cbc:ContainerizedIndicator
161190	5	cbc:GeneralCargoIndicator	Indicator	0..1	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:Consignment/cbc:GeneralCargoIndicator
161200	5	cbc:SpecialSecurityIndicator	Indicator	0..1	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:Consignment/cbc:SpecialSecurityIndicator
161210	5	cbc:ThirdPartyPayerIndicator	Indicator	0..1	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:Consignment/cbc:ThirdPartyPayerIndicator
161220	5	cbc:CarrierServiceInstructions	Text	0..n	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:Consignment/cbc:CarrierServiceInstructions
161230	5	cbc:CustomsClearanceServiceInstructions	Text	0..n	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:Consignment/cbc:CustomsClearanceServiceInstructions
161240	5	cbc:ForwarderServiceInstructions	Text	0..n	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:Consignment/cbc:ForwarderServiceInstructions
161250	5	cbc:SpecialServiceInstructions	Text	0..n	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:Consignment/cbc:SpecialServiceInstructions
161260	5	cbc:SequenceID	Identifier	0..1	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:Consignment/cbc:SequenceID
161270	5	cbc:ShippingPriorityLevelCode	Code	0..1	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:Consignment/cbc:ShippingPriorityLevelCode
161280	5	cbc:HandlingCode	Code	0..1	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:Consignment/cbc:HandlingCode
161290	5	cbc:HandlingInstructions	Text	0..n	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:Consignment/cbc:HandlingInstructions
161300	5	cbc:Information	Text	0..n	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:Consignment/cbc:Information
161310	5	cbc:TotalGoodsItemQuantity	Quantity	0..1	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:Consignment/cbc:TotalGoodsItemQuantity
161320	5	cbc:TotalTransportHandlingUnitQuantity	Quantity	0..1	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:Consignment/cbc:TotalTransportHandlingUnitQuantity
161330	5	cbc:InsuranceValueAmount	Amount	0..1	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:Consignment/cbc:InsuranceValueAmount
161340	5	cbc:DeclaredForCarriageValueAmount	Amount	0..1	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:Consignment/cbc:DeclaredForCarriageValueAmount
161350	5	cbc:DeclaredStatisticsValueAmount	Amount	0..1	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:Consignment/cbc:DeclaredStatisticsValueAmount
161360	5	cbc:FreeOnBoardValueAmount	Amount	0..1	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:Consignment/cbc:FreeOnBoardValueAmount
161370	5	cbc:SpecialInstructions	Text	0..n	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:Consignment/cbc:SpecialInstructions
161380	5	cbc:SplitConsignmentIndicator	Indicator	0..1	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:Consignment/cbc:SplitConsignmentIndicator
161390	5	cbc:DeliveryInstructions	Text	0..n	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:Consignment/cbc:DeliveryInstructions
161400	5	cbc:ConsignmentQuantity	Quantity	0..1	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:Consignment/cbc:ConsignmentQuantity
161410	5	cbc:ConsolidatableIndicator	Indicator	0..1	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:Consignment/cbc:ConsolidatableIndicator
161420	5	cbc:HaulageInstructions	Text	0..n	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:Consignment/cbc:HaulageInstructions
161430	5	cbc:LoadingSequenceID	Identifier	0..1	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:Consignment/cbc:LoadingSequenceID
161440	5	cbc:ChildConsignmentQuantity	Quantity	0..1	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:Consignment/cbc:ChildConsignmentQuantity
161450	5	cbc:TotalPackagesQuantity	Quantity	0..1	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:Consignment/cbc:TotalPackagesQuantity
161460	5	cac:CustomsDeclaration	CustomsDeclarationType	0..n	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:Consignment/cac:CustomsDeclaration
161470	5	cac:RequestedPickupTransportEvent	TransportEventType	0..1	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:Consignment/cac:RequestedPickupTransportEvent
161480	5	cac:RequestedDeliveryTransportEvent	TransportEventType	0..1	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:Consignment/cac:RequestedDeliveryTransportEvent
161490	5	cac:PlannedPickupTransportEvent	TransportEventType	0..1	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:Consignment/cac:PlannedPickupTransportEvent
161500	5	cac:PlannedDeliveryTransportEvent	TransportEventType	0..1	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:Consignment/cac:PlannedDeliveryTransportEvent
161510	5	cac:Status	StatusType	0..n	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:Consignment/cac:Status
161520	5	cac:ChildConsignment	ConsignmentType	0..n	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:Consignment/cac:ChildConsignment
161530	5	cac:ConsigneeParty	PartyType	0..1	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:Consignment/cac:ConsigneeParty
161540	5	cac:ExporterParty	PartyType	0..1	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:Consignment/cac:ExporterParty
161550	5	cac:ConsignorParty	PartyType	0..1	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:Consignment/cac:ConsignorParty
161560	5	cac:ImporterParty	PartyType	0..1	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:Consignment/cac:ImporterParty
161570	5	cac:CarrierParty	PartyType	0..1	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:Consignment/cac:CarrierParty
161580	5	cac:FreightForwarderParty	PartyType	0..1	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:Consignment/cac:FreightForwarderParty
161590	5	cac:NotifyParty	PartyType	0..1	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:Consignment/cac:NotifyParty
161600	5	cac:OriginalDespatchParty	PartyType	0..1	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:Consignment/cac:OriginalDespatchParty
161610	5	cac:FinalDeliveryParty	PartyType	0..1	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:Consignment/cac:FinalDeliveryParty
161620	5	cac:PerformingCarrierParty	PartyType	0..1	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:Consignment/cac:PerformingCarrierParty
161630	5	cac:SubstituteCarrierParty	PartyType	0..1	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:Consignment/cac:SubstituteCarrierParty
161640	5	cac:LogisticsOperatorParty	PartyType	0..1	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:Consignment/cac:LogisticsOperatorParty
161650	5	cac:TransportAdvisorParty	PartyType	0..1	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:Consignment/cac:TransportAdvisorParty
161660	5	cac:HazardousItemNotificationParty	PartyType	0..1	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:Consignment/cac:HazardousItemNotificationParty
161670	5	cac:InsuranceParty	PartyType	0..1	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:Consignment/cac:InsuranceParty
161680	5	cac:MortgageHolderParty	PartyType	0..1	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:Consignment/cac:MortgageHolderParty
161690	5	cac:BillOfLadingHolderParty	PartyType	0..1	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:Consignment/cac:BillOfLadingHolderParty
161700	5	cac:OriginalDepartureCountry	CountryType	0..1	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:Consignment/cac:OriginalDepartureCountry
161710	5	cac:FinalDestinationCountry	CountryType	0..1	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:Consignment/cac:FinalDestinationCountry
161720	5	cac:TransitCountry	CountryType	0..n	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:Consignment/cac:TransitCountry
161730	5	cac:TransportContract	ContractType	0..1	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:Consignment/cac:TransportContract
161740	5	cac:TransportEvent	TransportEventType	0..n	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:Consignment/cac:TransportEvent
161750	5	cac:OriginalDespatchTransportationService	TransportationServiceType	0..1	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:Consignment/cac:OriginalDespatchTransportationService
161760	5	cac:FinalDeliveryTransportationService	TransportationServiceType	0..1	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:Consignment/cac:FinalDeliveryTransportationService
161770	5	cac:DeliveryTerms	DeliveryTermsType	0..1	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:Consignment/cac:DeliveryTerms
161780	5	cac:PaymentTerms	PaymentTermsType	0..1	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:Consignment/cac:PaymentTerms
161790	5	cac:CollectPaymentTerms	PaymentTermsType	0..1	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:Consignment/cac:CollectPaymentTerms
161800	5	cac:DisbursementPaymentTerms	PaymentTermsType	0..1	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:Consignment/cac:DisbursementPaymentTerms
161810	5	cac:PrepaidPaymentTerms	PaymentTermsType	0..1	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:Consignment/cac:PrepaidPaymentTerms
161820	5	cac:FreightAllowanceCharge	AllowanceChargeType	0..n	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:Consignment/cac:FreightAllowanceCharge
161830	5	cac:ExtraAllowanceCharge	AllowanceChargeType	0..n	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:Consignment/cac:ExtraAllowanceCharge
161840	5	cac:MainCarriageShipmentStage	ShipmentStageType	0..n	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:Consignment/cac:MainCarriageShipmentStage
161850	5	cac:PreCarriageShipmentStage	ShipmentStageType	0..n	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:Consignment/cac:PreCarriageShipmentStage
161860	5	cac:OnCarriageShipmentStage	ShipmentStageType	0..n	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:Consignment/cac:OnCarriageShipmentStage
161870	5	cac:TransportHandlingUnit	TransportHandlingUnitType	0..n	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:Consignment/cac:TransportHandlingUnit
161880	5	cac:FirstArrivalPortLocation	LocationType	0..1	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:Consignment/cac:FirstArrivalPortLocation
161890	5	cac:LastExitPortLocation	LocationType	0..1	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:Consignment/cac:LastExitPortLocation
161900	4	cac:GoodsItem	GoodsItemType	0..n	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:GoodsItem
161910	5	cbc:ID	Identifier	0..1	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:GoodsItem/cbc:ID
161920	5	cbc:SequenceNumberID	Identifier	0..1	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:GoodsItem/cbc:SequenceNumberID
161930	5	cbc:Description	Text	0..n	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:GoodsItem/cbc:Description
161940	5	cbc:HazardousRiskIndicator	Indicator	0..1	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:GoodsItem/cbc:HazardousRiskIndicator
161950	5	cbc:DeclaredCustomsValueAmount	Amount	0..1	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:GoodsItem/cbc:DeclaredCustomsValueAmount
161960	5	cbc:DeclaredForCarriageValueAmount	Amount	0..1	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:GoodsItem/cbc:DeclaredForCarriageValueAmount
161970	5	cbc:DeclaredStatisticsValueAmount	Amount	0..1	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:GoodsItem/cbc:DeclaredStatisticsValueAmount
161980	5	cbc:FreeOnBoardValueAmount	Amount	0..1	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:GoodsItem/cbc:FreeOnBoardValueAmount
161990	5	cbc:InsuranceValueAmount	Amount	0..1	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:GoodsItem/cbc:InsuranceValueAmount
162000	5	cbc:ValueAmount	Amount	0..1	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:GoodsItem/cbc:ValueAmount
162010	5	cbc:GrossWeightMeasure	Measure	0..1	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:GoodsItem/cbc:GrossWeightMeasure
162020	5	cbc:NetWeightMeasure	Measure	0..1	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:GoodsItem/cbc:NetWeightMeasure
162030	5	cbc:NetNetWeightMeasure	Measure	0..1	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:GoodsItem/cbc:NetNetWeightMeasure
162040	5	cbc:ChargeableWeightMeasure	Measure	0..1	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:GoodsItem/cbc:ChargeableWeightMeasure
162050	5	cbc:GrossVolumeMeasure	Measure	0..1	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:GoodsItem/cbc:GrossVolumeMeasure
162060	5	cbc:NetVolumeMeasure	Measure	0..1	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:GoodsItem/cbc:NetVolumeMeasure
162070	5	cbc:Quantity	Quantity	0..1	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:GoodsItem/cbc:Quantity
162080	5	cbc:PreferenceCriterionCode	Code	0..1	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:GoodsItem/cbc:PreferenceCriterionCode
162090	5	cbc:RequiredCustomsID	Identifier	0..1	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:GoodsItem/cbc:RequiredCustomsID
162100	5	cbc:CustomsStatusCode	Code	0..1	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:GoodsItem/cbc:CustomsStatusCode
162110	5	cbc:CustomsTariffQuantity	Quantity	0..1	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:GoodsItem/cbc:CustomsTariffQuantity
162120	5	cbc:CustomsImportClassifiedIndicator	Indicator	0..1	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:GoodsItem/cbc:CustomsImportClassifiedIndicator
162130	5	cbc:ChargeableQuantity	Quantity	0..1	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:GoodsItem/cbc:ChargeableQuantity
162140	5	cbc:ReturnableQuantity	Quantity	0..1	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:GoodsItem/cbc:ReturnableQuantity
162150	5	cbc:TraceID	Identifier	0..1	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:GoodsItem/cbc:TraceID
162160	5	cac:Item	ItemType	0..n	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:GoodsItem/cac:Item
162170	5	cac:GoodsItemContainer	GoodsItemContainerType	0..n	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:GoodsItem/cac:GoodsItemContainer
162180	5	cac:FreightAllowanceCharge	AllowanceChargeType	0..n	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:GoodsItem/cac:FreightAllowanceCharge
162190	5	cac:Temperature	TemperatureType	0..n	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:GoodsItem/cac:Temperature
162200	5	cac:ContainedGoodsItem	GoodsItemType	0..n	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:GoodsItem/cac:ContainedGoodsItem
162210	5	cac:OriginAddress	AddressType	0..1	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:GoodsItem/cac:OriginAddress
162220	5	cac:Pickup	PickupType	0..1	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:GoodsItem/cac:Pickup
162230	5	cac:Despatch	DespatchType	0..1	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:GoodsItem/cac:Despatch
162240	5	cac:MeasurementDimension	DimensionType	0..n	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:GoodsItem/cac:MeasurementDimension
162250	5	cac:ContainingPackage	PackageType	0..n	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:GoodsItem/cac:ContainingPackage
162260	5	cac:ShipmentDocumentReference	DocumentReferenceType	0..1	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:GoodsItem/cac:ShipmentDocumentReference
162270	5	cac:MinimumTemperature	TemperatureType	0..1	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:GoodsItem/cac:MinimumTemperature
162280	5	cac:MaximumTemperature	TemperatureType	0..1	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:GoodsItem/cac:MaximumTemperature
162290	4	cac:ShipmentStage	ShipmentStageType	0..n	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:ShipmentStage
162300	5	cbc:ID	Identifier	0..1	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:ShipmentStage/cbc:ID
162310	5	cbc:TransportModeCode	Code	0..1	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:ShipmentStage/cbc:TransportModeCode
162320	5	cbc:TransportMeansTypeCode	Code	0..1	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:ShipmentStage/cbc:TransportMeansTypeCode
162330	5	cbc:TransitDirectionCode	Code	0..1	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:ShipmentStage/cbc:TransitDirectionCode
162340	5	cbc:PreCarriageIndicator	Indicator	0..1	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:ShipmentStage/cbc:PreCarriageIndicator
162350	5	cbc:OnCarriageIndicator	Indicator	0..1	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:ShipmentStage/cbc:OnCarriageIndicator
162360	5	cbc:EstimatedDeliveryDate	Date	0..1	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:ShipmentStage/cbc:EstimatedDeliveryDate
162370	5	cbc:EstimatedDeliveryTime	Time	0..1	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:ShipmentStage/cbc:EstimatedDeliveryTime
162380	5	cbc:RequiredDeliveryDate	Date	0..1	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:ShipmentStage/cbc:RequiredDeliveryDate
162390	5	cbc:RequiredDeliveryTime	Time	0..1	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:ShipmentStage/cbc:RequiredDeliveryTime
162400	5	cbc:LoadingSequenceID	Identifier	0..1	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:ShipmentStage/cbc:LoadingSequenceID
162410	5	cbc:SuccessiveSequenceID	Identifier	0..1	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:ShipmentStage/cbc:SuccessiveSequenceID
162420	5	cbc:Instructions	Text	0..n	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:ShipmentStage/cbc:Instructions
162430	5	cbc:DemurrageInstructions	Text	0..n	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:ShipmentStage/cbc:DemurrageInstructions
162440	5	cbc:CrewQuantity	Quantity	0..1	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:ShipmentStage/cbc:CrewQuantity
162450	5	cbc:PassengerQuantity	Quantity	0..1	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:ShipmentStage/cbc:PassengerQuantity
162460	5	cac:TransitPeriod	PeriodType	0..1	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:ShipmentStage/cac:TransitPeriod
162470	5	cac:CarrierParty	PartyType	0..n	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:ShipmentStage/cac:CarrierParty
162480	5	cac:TransportMeans	TransportMeansType	0..1	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:ShipmentStage/cac:TransportMeans
162490	5	cac:LoadingPortLocation	LocationType	0..1	/Invoice/cac:InvoiceLine/cac:Delivery/cac:Shipment/cac:ShipmentStage/cac:LoadingPortLocation
